country,year,medals,iso3,abr,co2_prod,coef_ineq,diff_hdi_phdi,eys,gdi,gdi_group,gii,gii_rank,gnipc,hdi,hdi_f,ihdi,ineq_edu,ineq_inc,ineq_le,le,loss,mf,mmr,mys,phdi,pop_total,GDP (current US$),medals_per_capita,gdp per capita
Slovakia,2006,1,SVK,20.489,7.950424335,,13.71359223,14.78446007,0.993,,0.18,,27150.40875,0.824,0.819343808,,,,,74.416,,15.4757,6.61310588,11.38000011,0.711,5376846.0,70751813443.0,1.8598263740490243e-07,13158.60886530877
Slovakia,2004,4,SVK,20.773,7.985255997,,12.53101737,14.29823017,0.987,,0.191,,23479.30251,0.806,0.79899472,,,,,74.217,,13.1776,7.631272518,10.93200016,0.705,5376038.5,57215475076.0,7.440422906197565e-07,10642.683283611157
Slovakia,2000,4,SVK,23.832,7.66118188,,12.14470284,13.4864502,0.987,,0.214,,20415.60917,0.774,0.767528606,,,,,73.139,,12.8927,8.553773389,9.950000191,0.68,5379999.0,29215726005.0,7.434945619878368e-07,5430.433352311032
Slovakia,1996,3,SVK,30.42,8.225965415,,13.51351351,12.36956024,0.974,,0.235,,18338.76092,0.74,0.728635021,,,,,72.739,,14.6927,8.542630189,8.710000038,0.64,5362428.5,28197790875.0,5.594480187474761e-07,5258.3994126914695
Finland,2022,6,FIN,3.221,6.563557789,6.003297397,20.93023256,19.49408913,0.994,,0.023,,58411.52447,0.946,0.942293177,0.888,2.141081542,12.75218105,3.1166296,81.243,6.131078224,29.9618,8.338901656,12.97962547,0.748,5569299.0,280242000000.0,1.0773348674581847e-06,50319.07965436943
Finland,2020,2,FIN,3.799,6.818015766,5.706627657,21.54171067,19.04858017,0.991,,0.03,,57260.99451,0.947,0.941838685,0.892,2.17777,12.02744007,2.9146729,81.822,5.80781415,30.8817,8.338901656,12.92469645,0.743,5529612.0,270000000000.0,3.6168902989938533e-07,48828.01903641702
Finland,2018,4,FIN,4.372,8.291963265,5.634536067,23.38624339,19.45115089,0.989,,0.038,,57166.75971,0.945,0.938518242,0.89,2.23415,11.6955328,2.9739254,81.626,5.82010582,32.5171,7.674078825,12.80499983,0.724,5515736.5,273869000000.0,7.251978044999068e-07,49652.29938014624
Finland,2016,1,FIN,5.598,8.598565407,5.539186057,22.87234043,19.31080055,0.99,,0.05,,54961.63245,0.94,0.934203863,0.887,2.25604,11.50868607,2.8528321,81.303,5.638297872,31.0781,7.813895015,12.68499994,0.725,5495469.0,238778000000.0,1.819680904395967e-07,43449.97669898602
Finland,2014,3,FIN,7.352,8.719678327,5.644361857,23.18376068,19.25424957,0.99,,0.062,,53205.33544,0.936,0.930017571,0.882,2.35349,11.50868607,3.0709095,81.055,5.769230769,31.5259,6.800080943,12.60000038,0.719,5461684.0,273479000000.0,5.49281137466027e-07,50072.28539769053
Finland,2012,2,FIN,7.749,9.448897727,5.899005817,24.35064935,17.10630035,1.0,,0.065,,53588.01555,0.924,0.922779531,0.868,2.39272,11.94514465,3.3591528,80.508,6.060606061,32.8591,7.320113728,12.48999977,0.699,5413971.5,257443000000.0,3.694145785584575e-07,47551.598673912486
Finland,2008,4,FIN,8.59,11.03352875,,28.66449511,17.10404968,1.001,,0.073,,57576.0264,0.921,0.920230589,,,,,79.695,,38.6931,6.986461915,12.32999992,0.657,5313377.0,285699000000.0,7.528168996854542e-07,53769.75885580865
Finland,2002,6,FIN,11.236,12.50798947,,27.19298246,18.07708931,0.995,,0.095,,51745.36056,0.912,0.904702746,,,,,78.27,,34.3439,7.354911855,11.86615401,0.664,5200546.0,140361000000.0,1.1537250127198183e-06,26989.666085061068
Finland,2000,4,FIN,9.928,11.01520437,,22.71714922,17.68334961,0.998,,0.088,,49646.48301,0.898,0.894285881,,,,,77.671,,28.0809,7.459256567,11.41846173,0.694,5176201.5,125968000000.0,7.727674434621604e-07,24335.992329510354
Finland,1996,5,FIN,10.991,12.49629736,,20.50984936,16.58016968,1.008,,0.1,,40186.3693,0.863,0.865120424,,,,,76.87,,22.3006,6.448913559,10.52307716,0.686,5124716.5,131992000000.0,9.756637269593353e-07,25755.961329763315
Finland,2010,2,FIN,8.407,11.95016996,6.023679293,25.76086957,17.02306938,1.003,,0.073,,54531.4261,0.92,0.92078628,0.864,2.39773,12.27295208,3.4003558,80.012,6.086956522,32.4613,7.024266359,12.42000008,0.683,5363350.5,249430000000.0,3.729012303037066e-07,46506.37693732677
Finland,2006,4,FIN,9.262,12.98323988,,30.09814613,17.17551994,1.003,,0.081,,55883.53294,0.917,0.917501576,,,,,79.373,,39.0579,6.687987917,12.22999954,0.641,5266246.5,217044000000.0,7.595542669717416e-07,41214.17408015367
Finland,2004,2,FIN,10.676,13.18747907,,28.64983535,17.11433983,1.0,,0.09,,53749.65076,0.911,0.909941005,,,,,78.846,,36.1501,7.263044016,12.13500023,0.65,5228148.0,197458000000.0,3.8254464104688696e-07,37768.2498659181
Finland,1998,8,FIN,9.18,11.51789914,,20.22727273,16.95726967,1.003,,0.089,,45606.77998,0.88,0.879970222,,,,,77.259,,23.0375,6.803000507,10.97076944,0.702,5153548.0,133991000000.0,1.5523286093386536e-06,25999.757836736942
Finland,1994,4,FIN,10.099,12.13326547,,20.23529412,16.29762077,1.003,,0.093,,37267.09863,0.85,0.84956702,,,,,76.575,,22.1976,6.098640201,10.07538487,0.678,5088458.5,103183000000.0,7.860926840613911e-07,20277.850354876628
Finland,1992,9,FIN,11.043,10.76372423,,20.52821128,15.73964977,1.007,,0.099,,36389.30071,0.833,0.834409534,,,,,75.647,,24.465,6.54218761,9.627692589,0.662,5042148.0,112538000000.0,1.7849535555084858e-06,22319.455914423772
San Marino,2020,3,SMR,1.151,,,,14.65939835,0.995,,,,54529.25306,0.895,0.89286138,,3.8527,,2.2685616,82.65,,,,11.22999954,,34768.5,1544714493.0,8.628499935286251e-05,44428.563009620775
Serbia,2020,5,SRB,13.468,6.138865086,8.386941133,12.73176761,14.61096001,0.986,,0.113,,20132.23125,0.809,0.803470225,0.741,7.19484,13.3001852,4.6657982,74.507,8.405438813,15.8518,10.1813354,11.50505687,0.706,6907812.0,55874017669.0,7.23818193083425e-07,8088.526101897388
Serbia,2020,5,SRB,13.468,6.138865086,8.386941133,12.73176761,14.61096001,0.986,,0.113,,20132.23125,0.809,0.803470225,0.741,7.19484,13.3001852,4.6657982,74.507,8.405438813,15.8518,10.1813354,11.50505687,0.706,6907812.0,55874017669.0,7.23818193083425e-07,8088.526101897388
Serbia,2020,5,SRB,13.468,6.138865086,8.386941133,12.73176761,14.61096001,0.986,,0.113,,20132.23125,0.809,0.803470225,0.741,7.19484,13.3001852,4.6657982,74.507,8.405438813,15.8518,10.1813354,11.50505687,0.706,6907812.0,55874017669.0,7.23818193083425e-07,8088.526101897388
Serbia,2016,8,SRB,15.758,6.01116626,11.22440415,10.29776675,14.8319397,0.976,,0.145,,17394.71179,0.806,0.795297791,0.713,8.15277,20.71199036,4.8084521,75.737,11.53846154,11.6166,12.11221603,11.13000011,0.723,7126083.0,42225495910.0,1.1226363768145838e-06,5925.484717200178
Serbia,2016,8,SRB,15.758,6.01116626,11.22440415,10.29776675,14.8319397,0.976,,0.145,,17394.71179,0.806,0.795297791,0.713,8.15277,20.71199036,4.8084521,75.737,11.53846154,11.6166,12.11221603,11.13000011,0.723,7126083.0,42225495910.0,1.1226363768145838e-06,5925.484717200178
Serbia,2016,8,SRB,15.758,6.01116626,11.22440415,10.29776675,14.8319397,0.976,,0.145,,17394.71179,0.806,0.795297791,0.713,8.15277,20.71199036,4.8084521,75.737,11.53846154,11.6166,12.11221603,11.13000011,0.723,7126083.0,42225495910.0,1.1226363768145838e-06,5925.484717200178
Serbia,2012,1,SRB,19.5,5.762374281,,10.91370558,14.33493996,0.963,,0.175,,16397.50425,0.788,0.772089735,,,21.01235771,5.4216194,75.089,,12.8629,13.45022143,10.56500006,0.702,7324623.0,45103269969.0,1.3652579798304978e-07,6157.759924162649
Serbia,2012,1,SRB,19.5,5.762374281,,10.91370558,14.33493996,0.963,,0.175,,16397.50425,0.788,0.772089735,,,21.01235771,5.4216194,75.089,,12.8629,13.45022143,10.56500006,0.702,7324623.0,45103269969.0,1.3652579798304978e-07,6157.759924162649
Serbia,2012,1,SRB,19.5,5.762374281,,10.91370558,14.33493996,0.963,,0.175,,16397.50425,0.788,0.772089735,,,21.01235771,5.4216194,75.089,,12.8629,13.45022143,10.56500006,0.702,7324623.0,45103269969.0,1.3652579798304978e-07,6157.759924162649
Serbia,2008,2,SRB,21.005,6.704594218,,11.64294955,13.79438019,0.958,,0.212,,16247.56559,0.773,0.754994886,,,,,73.904,,13.1876,14.86783149,10.23999977,0.683,7454279.0,54220641202.0,2.6830227309710304e-07,7273.76064163952
Serbia,2008,2,SRB,21.005,6.704594218,,11.64294955,13.79438019,0.958,,0.212,,16247.56559,0.773,0.754994886,,,,,73.904,,13.1876,14.86783149,10.23999977,0.683,7454279.0,54220641202.0,2.6830227309710304e-07,7273.76064163952
Serbia,2008,2,SRB,21.005,6.704594218,,11.64294955,13.79438019,0.958,,0.212,,16247.56559,0.773,0.754994886,,,,,73.904,,13.1876,14.86783149,10.23999977,0.683,7454279.0,54220641202.0,2.6830227309710304e-07,7273.76064163952
Cuba,2020,13,CUB,50.532,1.882821751,,4.98687664,14.42603016,0.972,,0.303,,8210.333304,0.762,0.748095228,,9.09712,,4.9429913,77.407,,6.7166,39.25454627,10.54799566,0.724,11176354.0,107352000000.0,1.163170028436823e-06,9605.27914559614
Cuba,2016,10,CUB,48.43,2.44829577,,5.736636245,13.86410999,0.961,,0.307,,8826.242338,0.767,0.748998124,,10.93381,,5.2357936,77.571,,7.58,40.72114864,11.02206857,0.723,11265612.0,91370407864.0,8.876570576014867e-07,8110.558739640598
Cuba,2012,3,CUB,51.844,2.606335146,,5.405405405,14.61526966,0.951,,0.321,,8075.057215,0.777,0.752567704,,11.25588,,5.1561913,78.162,,6.6059,41.14645959,11.5,0.735,11303175.5,73141000000.0,2.6541214015477333e-07,6470.836447686758
Cuba,2008,37,CUB,49.44,2.45979975,,5.329949239,17.52378082,0.953,,0.326,,7320.014195,0.788,0.760045039,,,,,77.589,,6.7731,42.10916691,10.96800003,0.746,11291761.5,56302129630.0,3.276725247872088e-06,4986.1245856104915
Cuba,2004,25,CUB,45.007,2.18675787,,5.722070845,14.38751984,0.94,,0.334,,5286.39297,0.734,0.705327252,,,,,77.326,,7.7756,41.21647869,10.43600006,0.692,11238756.0,38203000000.0,2.2244454813326315e-06,3399.219628934021
Cuba,2000,31,CUB,48.752,2.2766861,,6.169296987,12.44509983,0.925,,,,4638.885754,0.697,0.664603108,,,,,75.922,,8.5772,47.00999782,9.99731911,0.654,11109108.5,30565400000.0,2.7905029462985263e-06,2751.381895315902
Cuba,1996,28,CUB,56.27,2.128334764,,6.37037037,11.97091961,0.923,,,,4063.19613,0.675,0.642755274,,,,,74.69,,8.9842,61.08431612,9.624691761,0.632,10962010.0,25017368700.0,2.5542760862287117e-06,2282.188093242024
Cuba,1992,27,CUB,66.695,1.909642176,,7.863501484,12.36981964,,,,,4381.767618,0.674,,,,,,73.846,,11.9447,63.39006442,9.088471918,0.621,10785801.5,22085858243.0,2.5032910164348937e-06,2047.6789085169053
Bulgaria,2020,5,BUL,37.508,5.25050597,12.06104204,10.2905569,15.61781979,1.003,,0.2,,26169.45053,0.826,0.827801079,0.723,5.93179,25.21216011,5.039176,73.599,12.46973366,12.3707,7.086025283,11.40999985,0.741,6933652.0,70716821235.0,7.211207023369503e-07,10199.072759203951
Bulgaria,2016,2,BUL,38.076,6.268210972,12.48274536,10.64087062,15.56826019,1.0,,0.217,,24287.98435,0.827,0.826387931,0.719,6.52735,25.07479858,5.8460875,74.827,13.0592503,11.8874,7.158059853,11.22999954,0.739,7127434.0,53964253212.0,2.8060589547374273e-07,7571.343798062529
Bulgaria,2012,1,BUL,43.202,6.458210253,11.09701993,10.53283767,14.56939983,0.994,,0.218,,22570.93303,0.807,0.804022935,0.716,6.69182,19.87133789,6.7279019,74.337,11.27633209,11.5104,7.548769789,10.89999962,0.722,7317013.5,54288135059.0,1.366677811924223e-07,7419.438963588082
Bulgaria,2008,9,BUL,45.216,7.05011249,,12.38938053,14.18344975,0.993,,0.226,,21086.16939,0.791,0.787830215,,,,,73.338,,14.126,9.139502604,10.59000015,0.693,7535591.5,54480684188.0,1.194332256465866e-06,7229.782053339807
Bulgaria,2000,15,BUL,46.802,5.630234594,,8.321964529,12.80523014,0.981,,0.336,,12426.40561,0.733,0.724704527,,,,,71.575,,8.342,21.93407892,9.743333287,0.672,8000519.499999999,13245990274.0,1.8748782500936347e-06,1655.6412710449617
Bulgaria,1996,17,BUL,50.933,6.967989529,,7.660167131,12.5159502,0.987,,0.334,,14092.01456,0.718,0.712573173,,,,,70.836,,5.6185,20.84610699,8.556666586,0.663,8291397.999999999,12294964838.0,2.0503176906958275e-06,1482.8578772843857
Bulgaria,1992,19,BUL,66.762,6.628151915,,8.180535966,12.12901974,0.98,,0.356,,17003.05839,0.709,0.701333431,,,,,71.178,,7.0643,22.47982816,7.369999886,0.651,8559100.5,10350515464.0,2.219859434995535e-06,1209.2994426225046
Bulgaria,2006,1,BUL,41.417,6.685740318,,11.03979461,14.08423996,0.991,,0.231,,18789.5391,0.779,0.775705368,,,,,72.69,,12.1338,11.82235804,10.42000008,0.693,7640294.0,34380536496.0,1.3088501568133374e-07,4499.897058411627
Bulgaria,2004,11,BUL,40.707,6.309256996,,9.752925878,13.87141991,0.987,,0.239,,16750.15332,0.769,0.763929847,,,,,72.575,,10.1218,15.12295101,10.26800003,0.694,7749430.0,26157743369.0,1.419459237647156e-06,3375.4409510118808
Bulgaria,2002,3,BUL,40.7,5.797692986,,9.030544489,13.19983006,0.983,,0.254,,14831.67569,0.753,0.74560672,,,,,72.128,,9.5882,18.54923498,10.11599998,0.685,7861942.5,16403043850.0,3.815850853653534e-07,2086.385629251295
Bulgaria,1998,1,BUL,44.749,6.461696625,,8.298755187,12.7276001,0.985,,0.328,,12907.4765,0.723,0.717028822,,,,,70.873,,7.3467,21.21703206,9.149999936,0.663,8138194.500000001,15031055047.0,1.2287737777709784e-07,1846.9766293985722
Islamic Republic of Iran,2020,5,IRI,26.989,8.66771368,19.57630919,9.677419355,14.11717033,0.873,,0.483,,13783.59131,0.775,0.701303019,0.62,22.65489,27.51507187,8.5589657,74.141,20.0,7.3365,22.01888656,10.73717974,0.7,87723443.0,262186000000.0,5.699730686585113e-08,2988.779179586009
Islamic Republic of Iran,2016,4,IRI,36.172,7.738720048,21.42802025,9.481668774,14.55496025,0.879,,0.47,,15888.55593,0.791,0.72253705,0.618,28.37091,26.22763824,9.6855125,76.155,21.8710493,7.9169,19.81756142,10.31000042,0.716,83812228.0,459043000000.0,4.7725732813116485e-08,5477.040891932857
Islamic Republic of Iran,2012,6,IRI,37.467,7.748141658,23.74482618,11.69811321,15.37275028,0.878,,0.525,,18068.76368,0.795,0.725542122,0.602,31.20264,28.95891953,11.072919,75.039,24.27672956,11.9354,22.78361221,9.890000343,0.702,79370579.5,644019000000.0,7.55947611545409e-08,8114.077080664379
Islamic Republic of Iran,2000,5,IRI,36.904,5.602513643,,8.028169014,11.79728985,0.83,,0.577,,15315.01317,0.71,0.623238486,,,,,70.166,,7.938,43.50426537,8.458445755,0.653,66418659.00000001,109592000000.0,7.528005044486068e-08,1650.0182576706343
Islamic Republic of Iran,1996,6,IRI,42.951,4.490707531,,7.195301028,11.42303514,0.783,,0.618,,14589.25916,0.681,0.574816818,,,,,68.328,,7.5821,55.49371219,7.414058883,0.632,62881299.5,120404000000.0,9.541787538916876e-08,1914.7823113929126
Islamic Republic of Iran,2008,2,IRI,33.781,7.20877083,,10.45751634,13.06793022,0.875,,0.55,,20175.96185,0.765,0.69519576,,,,,73.683,,10.3407,32.80700381,9.390000343,0.685,75514203.5,406071000000.0,2.648508369687035e-08,5377.4122109359205
Islamic Republic of Iran,2004,6,IRI,33.564,6.401805436,,9.851551957,12.0468998,0.869,,0.526,,18232.53478,0.741,0.672063324,,,,,72.04,,10.2326,37.96191605,9.339647177,0.668,70256316.0,187755000000.0,8.540157442926555e-08,2672.428767827792
Islamic Republic of Iran,1992,3,IRI,69.886,3.84345716,,6.288343558,10.99552731,0.75,,0.667,,14349.98928,0.652,0.537649635,,,,,66.653,,6.8975,67.30125882,6.304397833,0.611,61184983.0,119769000000.0,4.9031639021620714e-08,1957.4901246601637
Kuwait,2020,1,KUW,2.994,21.93694037,,36.32019116,15.6911416,1.011,,0.16,,56330.06419,0.837,0.836816273,,22.10815,,5.9081292,78.248,,39.6191,7.170899064,7.448867088,0.533,4400144.0,111045000000.0,2.2726528949961638e-07,25236.6740724849
Kuwait,2000,1,KUW,17.773,28.36816974,,37.66066838,12.26894999,0.978,,0.688,,74223.42402,0.778,0.757169208,,,,,75.873,,34.6538,9.892483825,6.212345194,0.485,1954709.0,37718743480.0,5.115851003909022e-07,19296.347169834487
Denmark,2020,8,DEN,1.663,4.856804599,5.787740237,16.66666667,18.64031982,0.985,,0.01,,67365.66682,0.954,0.945247422,0.898,2.84388,11.25571251,3.2636282,81.546,5.870020964,24.3383,4.65771671,12.96000004,0.795,5831530.0,355631000000.0,1.371852669882518e-06,60984.167105373715
Denmark,2016,15,DEN,3.438,6.466887115,5.906382357,18.1913775,19.0395298,0.982,,0.033,,64668.87161,0.951,0.941370698,0.894,3.15302,11.13733387,3.4287932,80.881,5.993690852,25.1394,5.477256213,13.15999985,0.778,5728201.0,312182000000.0,2.618623194262911e-06,54499.13506875894
Denmark,2008,2,DEN,5.699,9.312741936,,24.07809111,16.71553993,0.993,,0.054,,61439.57255,0.922,0.917305075,,,,,78.714,,32.5343,6.818584826,12.88000011,0.7,5493763.5,354979000000.0,3.640491622910233e-07,64614.903790452576
Denmark,2004,4,DEN,5.504,10.17302652,,22.80701754,16.51910973,0.992,,0.054,,57176.90848,0.912,0.907023221,,,,,77.785,,29.2845,7.424600363,12.92000008,0.704,5404598.0,251986000000.0,7.401105503129003e-07,46624.37428278662
Denmark,2000,4,DEN,8.037,10.16654324,,22.65625,16.20286942,0.986,,0.074,,53790.0911,0.896,0.888153147,,,,,76.815,,28.9701,8.034726972,12.47500002,0.693,5339658.5,164044000000.0,7.491115770793207e-07,30721.814887600023
Denmark,1996,5,DEN,8.693,14.24779305,,23.10344828,15.40884972,0.979,,0.086,,48471.62616,0.87,0.858678515,,,,,75.664,,25.0013,9.883439611,11.8149997,0.669,5263068.0,187481000000.0,9.500162262771448e-07,35621.99842373308
Denmark,1992,3,DEN,10.006,11.26748127,,18.70588235,14.52451038,0.98,,0.097,,43610.46527,0.85,0.839920824,,,,,75.269,,20.5099,10.67557382,11.52000014,0.691,5171367.0,152966000000.0,5.80117404160254e-07,29579.412948259134
Mexico,2020,2,MEX,62.577,3.404333973,18.57513088,7.601572739,14.82310009,0.979,,0.368,,19448.46721,0.763,0.753067255,0.618,15.5763,30.49855614,9.6505365,70.449,19.00393185,9.774,59.12507106,9.220000267,0.705,126799054.5,1121060000000.0,1.577298827571305e-08,8841.233118185435
Mexico,2016,4,MEX,66.136,3.940345371,20.55497023,8.483290488,14.6759901,0.958,,0.37,,21436.27764,0.778,0.758627331,0.613,16.8079,34.47686768,10.380143,74.376,21.20822622,10.6008,49.0761752,8.600000381,0.712,122251350.5,1112230000000.0,3.2719474947640763e-08,9097.895405253621
Mexico,2012,2,MEX,78.298,4.332293741,22.3530125,8.90052356,13.73157978,0.952,,0.391,,20934.1251,0.764,0.743361706,0.588,19.2052,36.50085449,11.352983,74.128,23.03664921,10.9167,49.23352933,8.489999771,0.696,116818208.5,1255110000000.0,1.7120618657664143e-08,10744.12984171042
Mexico,2008,4,MEX,74.648,4.312198601,,9.333333333,13.19239044,0.944,,0.433,,21126.77518,0.75,0.725405355,,,,,73.695,,11.8871,56.82665737,7.949999809,0.68,110374288.0,1161550000000.0,3.624032437699621e-08,10523.737195024987
Mexico,2004,5,MEX,73.023,4.21939458,,9.289617486,12.6633997,0.933,,0.433,,20307.15104,0.732,0.703387927,,,,,73.432,,11.7791,52.61469796,7.289999962,0.664,104394131.0,819459000000.0,4.789541281779528e-08,7849.665418451541
Mexico,2000,6,MEX,72.263,3.999439398,,9.269662921,11.96185017,0.926,,0.459,,20485.33399,0.712,0.680520091,,,,,72.562,,11.9456,56.5320201,6.659999847,0.646,98625552.0,742061000000.0,6.083616140368979e-08,7524.023794563907
Mexico,1996,1,MEX,76.848,3.729192565,,7.860262009,11.3673296,0.922,,0.483,,17606.44246,0.687,0.655223632,,,,,71.088,,9.7612,62.97709313,6.375999832,0.633,92452702.5,432158000000.0,1.0816341469304264e-08,4674.368496691593
Mexico,1992,1,MEX,82.641,3.911529873,,8.482142857,10.99157524,0.907,,0.505,,17793.14241,0.672,0.63184556,,,,,69.663,,10.7525,71.15409623,6.091999817,0.615,86044809.0,363158000000.0,1.1621851586654111e-08,4220.568378506134
Republic of Moldova,2020,1,MDA,26.382,1.697847576,8.542775813,5.844155844,14.54043007,1.02,,0.182,,14028.12063,0.77,0.777595414,0.704,2.43602,13.70438004,9.4879274,69.914,8.571428571,8.4382,12.2647713,11.80000019,0.725,3069131.0,11530746234.0,3.2582512769901315e-07,3757.006864157965
Republic of Moldova,2008,1,MDA,30.5,1.361444247,,4.67032967,12.62414726,1.005,,0.239,,10406.94703,0.728,0.729198558,,,,,69.0,,6.7968,20.71729399,11.38000011,0.694,3779504.0,6054824248.0,2.645849825797247e-07,1602.0155681803749
Republic of Moldova,2000,2,MDA,42.021,0.840394837,,,,,,0.4,,5988.20066,,,,,,,67.462,,3.8441,48.90637193,10.26991781,,4234966.5,1288429392.0,4.722587534045429e-07,304.23602925784655
Republic of Moldova,1996,1,MDA,58.384,2.638055435,,,,,,,,6249.432301,,,,,,,66.248,,4.0528,81.31419369,9.873099906,,4387655.5,1695122174.0,2.27912150349999e-07,386.33893978230515
Brazil,2020,15,BRA,47.46,2.088254307,21.13977854,10.64935065,15.44596004,0.993,,0.411,,16609.4287,0.77,0.765784487,0.598,13.80274892,39.77494049,9.8416462,74.506,22.33766234,16.7952,72.14753684,8.274219016,0.688,208660842.5,1476110000000.0,7.18869904879254e-08,7074.207035275437
Brazil,2016,19,BRA,58.372,2.382041019,23.2227065,11.11111111,15.29432011,0.994,,0.432,,16949.14988,0.765,0.76147028,0.579,17.90647209,41.07459641,10.687051,75.081,24.31372549,17.316,62.71436236,7.730000019,0.68,203218113.5,1795690000000.0,9.34956026939006e-08,8836.269410600547
Brazil,2012,4,BRA,64.285,2.491822751,29.13567568,12.13720317,15.21427453,0.994,,0.441,,18075.39887,0.758,0.753368227,0.529,39.18928355,36.6797905,11.537953,74.335,30.21108179,19.0046,56.87746388,7.21999979,0.666,196876111.5,2465230000000.0,2.031734561153195e-08,12521.732480479228
Brazil,2004,6,BRA,76.9,1.956637086,,7.865168539,14.79737798,0.995,,0.47,,14319.79733,0.712,0.708629959,,,,,71.361,,11.921,69.77312624,5.980000019,0.656,182675143.0,669289000000.0,3.2845191203709636e-08,3663.8208625899365
Brazil,2000,4,BRA,85.611,1.934245776,,7.68115942,14.59323334,0.996,,0.506,,13467.05272,0.69,0.685929548,,,,,69.584,,11.6584,68.40031866,5.272178174,0.637,174018281.5,655448000000.0,2.2986090688408505e-08,3766.546792383994
Brazil,1992,3,BRA,86.887,1.498395229,,7.407407407,14.19335435,,,0.561,,11917.31009,0.648,,,,,,66.539,,11.6204,169.7050953,3.976937169,0.6,154275078.5,328192000000.0,1.9445784952233875e-08,2127.317018347847
Brazil,2008,7,BRA,69.141,2.141656915,,10.28416779,15.00437839,0.996,,0.46,,16499.57692,0.739,0.734932754,,,,,73.111,,16.1031,70.48884267,6.670000076,0.663,190367301.5,1695860000000.0,3.6771020783734756e-08,8908.357615186345
Brazil,1996,6,BRA,87.328,1.742447692,,7.749627422,14.39190509,,,0.536,,13310.53264,0.671,,,,,,68.108,,11.8695,110.0696182,4.586247727,0.619,164202549.0,850426000000.0,3.6540236656131326e-08,5179.127883087856
